Joint Angle 1,Joint Angle 2,Joint Angle 3,Velocity Arm 1,Velocity Arm 2,Velocity Arm 3,Torque 1,Torque 2,Torque 3,
-3,0,0,238,0,0,244,0,0
-1,0,0,238,0,0,243,0,0
-3,0,0,240,0,0,244,0,0
-4,0,0,239,0,0,243,0,0
-3,0,0,239,0,0,244,0,0
-1,0,0,240,0,0,244,0,0
-4,0,0,239,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-2,0,0,240,0,0,244,0,0
-3,0,0,241,0,0,243,0,0
-4,0,0,240,0,0,245,0,0
-2,0,0,241,0,0,244,0,0
-3,0,0,239,0,0,243,0,0
-3,0,0,239,0,0,243,0,0
-4,0,0,239,0,0,244,0,0
-2,0,0,241,0,0,243,0,0
-3,0,0,240,0,0,242,0,0
-2,0,0,239,0,0,243,0,0
-2,0,0,239,0,0,244,0,0
-3,0,0,238,0,0,245,0,0
-4,0,0,240,0,0,244,0,0
0,0,0,239,0,0,243,0,0
-2,0,0,239,0,0,244,0,0
-1,0,0,240,0,0,243,0,0
-2,0,0,239,0,0,245,0,0
-3,0,0,239,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-3,0,0,241,0,0,244,0,0
-3,0,0,241,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-4,0,0,239,0,0,245,0,0
-3,0,0,238,0,0,244,0,0
-2,0,0,239,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,243,0,0
-3,0,0,240,0,0,243,0,0
-2,0,0,239,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-4,0,0,240,0,0,244,0,0
-2,0,0,239,0,0,244,0,0
-3,0,0,239,0,0,244,0,0
-2,0,0,239,0,0,244,0,0
-1,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,245,0,0
-1,0,0,240,0,0,244,0,0
-2,0,0,240,0,0,243,0,0
-3,0,0,241,0,0,243,0,0
-2,0,0,239,0,0,244,0,0
-3,0,0,239,0,0,244,0,0
-4,0,0,238,0,0,244,0,0
-4,0,0,239,0,0,243,0,0
-2,0,0,242,0,0,244,0,0
-4,0,0,240,0,0,244,0,0
-2,0,0,239,0,0,243,0,0
-3,0,0,241,0,0,244,0,0
-2,0,0,239,0,0,244,0,0
-5,0,0,241,0,0,244,0,0
-2,0,0,240,0,0,244,0,0
-3,0,0,239,0,0,242,0,0
-3,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,244,0,0
-2,0,0,240,0,0,244,0,0
-3,0,0,240,0,0,243,0,0
-2,0,0,239,0,0,244,0,0
-4,0,0,239,0,0,243,0,0
-4,0,0,240,0,0,244,0,0
-2,0,0,240,0,0,243,0,0
-3,0,0,240,0,0,244,0,0
-4,0,0,241,0,0,244,0,0
-5,0,0,243,0,0,239,0,0
-4,0,0,242,0,0,234,0,0
-6,0,0,248,0,0,229,0,0
-6,0,0,255,0,0,223,0,0
-5,0,0,282,0,0,200,0,0
-4,0,0,295,0,0,188,0,0
-6,0,0,320,0,0,162,0,0
-5,0,0,346,0,0,134,0,0
-4,0,0,381,0,0,94,0,0
-4,0,0,411,0,0,52,0,0
-7,0,0,445,0,0,12,0,0
-5,0,0,479,0,0,-32,0,0
-5,0,0,508,0,0,-69,0,0
-4,0,0,538,0,0,-104,0,0
-3,0,0,567,0,0,-136,0,0
-3,0,0,625,0,0,-189,0,0
-5,0,0,643,0,0,-204,0,0
-3,0,0,670,0,0,-225,0,0
-4,0,0,691,0,0,-243,0,0
-4,0,0,708,0,0,-259,0,0
-4,0,0,724,0,0,-274,0,0
-4,0,0,741,0,0,-287,0,0
-4,0,0,755,0,0,-298,0,0
-3,0,0,768,0,0,-310,0,0
-4,0,0,784,0,0,-319,0,0
-5,0,0,795,0,0,-326,0,0
-4,0,0,803,0,0,-330,0,0
-5,0,0,801,0,0,-331,0,0
-4,0,0,802,0,0,-331,0,0
-4,0,0,802,0,0,-329,0,0
-4,0,0,802,0,0,-330,0,0
-3,0,0,801,0,0,-333,0,0
-4,0,0,803,0,0,-334,0,0
-4,0,0,799,0,0,-337,0,0
-4,0,0,800,0,0,-340,0,0
-3,0,0,800,0,0,-345,0,0
-3,0,0,798,0,0,-347,0,0
-3,0,0,799,0,0,-347,0,0
-3,0,0,799,0,0,-346,0,0
-1,0,0,799,0,0,-346,0,0
-3,0,0,799,0,0,-347,0,0
-1,0,0,799,0,0,-347,0,0
-3,0,0,799,0,0,-347,0,0
-2,0,0,800,0,0,-346,0,0
-4,0,0,800,0,0,-346,0,0
-3,0,0,798,0,0,-348,0,0
-3,0,0,796,0,0,-346,0,0
-3,0,0,789,0,0,-348,0,0
-7,0,0,759,0,0,-347,0,0
-6,0,0,724,0,0,-347,0,0
-8,0,0,689,0,0,-347,0,0
-10,0,0,656,0,0,-346,0,0
-11,0,0,627,0,0,-346,0,0
-16,0,0,604,0,0,-346,0,0
-23,0,0,587,0,0,-346,0,0
-31,0,0,566,0,0,-345,0,0
-39,0,0,548,0,0,-345,0,0
-46,0,0,525,0,0,-345,0,0
-48,0,0,504,0,0,-346,0,0
-49,0,0,471,0,0,-346,0,0
-50,0,0,456,0,0,-347,0,0
-52,0,0,441,0,0,-345,0,0
-52,0,0,427,0,0,-347,0,0
-52,0,0,417,0,0,-346,0,0
-51,0,0,410,0,0,-346,0,0
-50,0,0,410,0,0,-346,0,0
-51,0,0,409,0,0,-346,0,0
-50,0,0,410,0,0,-346,0,0
-51,0,0,409,0,0,-345,0,0
-53,0,0,408,0,0,-346,0,0
-50,0,0,409,0,0,-346,0,0
-50,0,0,409,0,0,-345,0,0
-53,0,0,408,0,0,-345,0,0
-51,0,0,408,0,0,-345,0,0
-54,0,0,407,0,0,-345,0,0
-53,0,0,409,0,0,-345,0,0
-51,0,0,408,0,0,-344,0,0
-51,0,0,409,0,0,-344,0,0
-53,0,0,408,0,0,-344,0,0
-52,0,0,409,0,0,-341,0,0
-52,0,0,405,0,0,-334,0,0
-51,0,0,402,0,0,-323,0,0
-53,0,0,393,0,0,-297,0,0
-52,0,0,381,0,0,-272,0,0
-51,0,0,372,0,0,-245,0,0
-53,0,0,356,0,0,-212,0,0
-50,0,0,343,0,0,-178,0,0
-51,0,0,332,0,0,-141,0,0
-50,0,0,320,0,0,-105,0,0
-52,0,0,312,0,0,-69,0,0
-52,0,0,298,0,0,-28,0,0
-51,0,0,285,0,0,10,0,0
-51,0,0,265,0,0,49,0,0
-53,0,0,234,0,0,103,0,0
-52,0,0,219,0,0,129,0,0
-52,0,0,207,0,0,154,0,0
-50,0,0,196,0,0,176,0,0
-52,0,0,187,0,0,189,0,0
-52,0,0,184,0,0,194,0,0
-51,0,0,185,0,0,194,0,0
-52,0,0,185,0,0,195,0,0
-50,0,0,185,0,0,195,0,0
-52,0,0,183,0,0,195,0,0
-53,0,0,185,0,0,196,0,0
-52,0,0,185,0,0,196,0,0
-52,0,0,186,0,0,196,0,0
-53,0,0,185,0,0,197,0,0
-51,0,0,186,0,0,198,0,0
-52,0,0,186,0,0,198,0,0
-53,0,0,185,0,0,198,0,0
-54,0,0,186,0,0,199,0,0
-51,0,0,186,0,0,201,0,0
-52,0,0,186,0,0,201,0,0
-50,0,0,186,0,0,202,0,0
-52,0,0,184,0,0,203,0,0
-50,0,0,186,0,0,216,0,0
-52,0,0,185,0,0,227,0,0
-51,0,0,185,0,0,242,0,0
-51,0,0,185,0,0,256,0,0
-51,0,0,185,0,0,267,0,0
-53,0,0,184,0,0,275,0,0
-53,0,0,184,0,0,282,0,0
-52,0,0,184,0,0,288,0,0
-52,0,0,180,0,0,297,0,0
-52,0,0,177,0,0,305,0,0
-53,0,0,176,0,0,309,0,0
-53,0,0,174,0,0,318,0,0
-54,0,0,171,0,0,324,0,0
-53,0,0,172,0,0,326,0,0
-55,0,0,171,0,0,327,0,0
-53,0,0,167,0,0,328,0,0
-47,0,0,10,0,0,328,0,0
-46,0,0,11,0,0,326,0,0
-50,0,0,10,0,0,326,0,0
-49,0,0,10,0,0,326,0,0
-49,0,0,10,0,0,326,0,0
-48,0,0,8,0,0,327,0,0
-49,0,0,8,0,0,326,0,0
-50,0,0,11,0,0,326,0,0
-49,0,0,11,0,0,326,0,0
-47,0,0,10,0,0,326,0,0
-49,0,0,10,0,0,327,0,0
-46,0,0,9,0,0,327,0,0
-47,0,0,11,0,0,327,0,0
-48,0,0,10,0,0,326,0,0
-48,0,0,9,0,0,326,0,0
-47,0,0,10,0,0,327,0,0
-48,0,0,9,0,0,326,0,0
-48,0,0,11,0,0,328,0,0
-48,0,0,9,0,0,326,0,0
-48,0,0,11,0,0,326,0,0
-46,0,0,9,0,0,327,0,0
-46,0,0,11,0,0,326,0,0
-46,0,0,10,0,0,328,0,0
-48,0,0,8,0,0,327,0,0
-48,0,0,10,0,0,327,0,0
-48,0,0,7,0,0,326,0,0
-46,0,0,10,0,0,326,0,0
-49,0,0,9,0,0,326,0,0
-47,0,0,10,0,0,325,0,0
-46,0,0,10,0,0,325,0,0
-47,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,328,0,0
-47,0,0,10,0,0,326,0,0
-48,0,0,11,0,0,327,0,0
-49,0,0,9,0,0,326,0,0
-48,0,0,10,0,0,327,0,0
-47,0,0,9,0,0,326,0,0
-48,0,0,9,0,0,326,0,0
-47,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,326,0,0
-48,0,0,12,0,0,326,0,0
-46,0,0,9,0,0,326,0,0
-48,0,0,10,0,0,327,0,0
-48,0,0,10,0,0,325,0,0
-47,0,0,10,0,0,327,0,0
-48,0,0,10,0,0,326,0,0
-49,0,0,11,0,0,326,0,0
-47,0,0,9,0,0,327,0,0
-48,0,0,8,0,0,327,0,0
-46,0,0,9,0,0,326,0,0
-47,0,0,10,0,0,326,0,0
-47,0,0,11,0,0,326,0,0
-46,0,0,9,0,0,326,0,0
-48,0,0,9,0,0,325,0,0
-49,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,326,0,0
-49,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,325,0,0
-48,0,0,11,0,0,325,0,0
-49,0,0,11,0,0,326,0,0
-47,0,0,10,0,0,325,0,0
-47,0,0,11,0,0,326,0,0
-49,0,0,12,0,0,326,0,0
-49,0,0,11,0,0,327,0,0
-46,0,0,11,0,0,327,0,0
-48,0,0,10,0,0,326,0,0
-47,0,0,10,0,0,326,0,0
-48,0,0,11,0,0,326,0,0
-50,0,0,11,0,0,326,0,0
-47,0,0,10,0,0,327,0,0
-48,0,0,9,0,0,326,0,0
-48,0,0,8,0,0,326,0,0
-47,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,326,0,0
-49,0,0,9,0,0,327,0,0
-48,0,0,10,0,0,326,0,0
-48,0,0,10,0,0,327,0,0
-49,0,0,10,0,0,325,0,0
-49,0,0,10,0,0,326,0,0
-48,0,0,11,0,0,326,0,0
-47,0,0,10,0,0,327,0,0
-50,0,0,10,0,0,327,0,0
-50,0,0,10,0,0,327,0,0
-48,0,0,10,0,0,327,0,0
-47,0,0,11,0,0,325,0,0
-48,0,0,10,0,0,326,0,0
-49,0,0,10,0,0,328,0,0
-48,0,0,8,0,0,326,0,0
-45,0,0,11,0,0,326,0,0
-48,0,0,9,0,0,326,0,0
-48,0,0,8,0,0,326,0,0
-48,0,0,11,0,0,325,0,0
-48,0,0,11,0,0,325,0,0
